"token_id","class","bigramFreq","len","nvowels","ncons","vowelRatio","consRatio","vowelConsRatio","specialChar","specialRatio","ndigits","digitsRatio","upperCase","lowerCase","upperRatio","lowerRatio","seqRatio","majoritySpecial","seqCons","innerSpecial","mostFreq","countNonAlpha"
"davaloplng",1,3.46571323799047,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"alllancas",1,7.24438943894389,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0.333333333333333,0,0,0,0.333333333333333,0
"Whlta",1,2.87689768976898,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Housa",0,4.69174917491749,5,3,2,0.6,0.4,1.5,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"ha",1,6.67656765676568,2,1,1,0.5,0.5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"pravant",0,7.45126512651265,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"onarous",0,8.70737073707371,7,4,3,0.571428571428571,0.428571428571429,1.33333333333333,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"rastrlctlons",1,6.25436543654365,12,2,10,0.166666666666667,0.833333333333333,0.2,0,0,0,0,0,12,0,1,0,0,1,0,0,0
"Substancas",0,6.68727539420609,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"complatad",0,6.64455445544554,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"rast",0,9.28272827282728,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"carrlad",1,4.02640264026403,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"Intargovarnmantal",0,7.38688118811881,17,6,11,0.352941176470588,0.647058823529412,0.545454545454545,0,0,0,0,1,16,0.0588235294117647,0.941176470588235,0,0,0,0,0.235294117647059,0
"dlsbandad",1,4.76122112211221,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"naadad",0,3.5173597359736,6,3,3,0.5,0.5,1,0,0,0,0,0,6,0,1,0,0,0,0,0.5,0
"addrass",0,4.42013201320132,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"lssuas",1,4.17531353135313,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0.5,0
"pravlously",1,3.54866153281995,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"handlad",0,7.11012101210121,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"comblnad",1,4.16756247053277,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"naad",0,3.53003300330033,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"daal",0,4.81518151815181,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"axcluslvaly",1,2.26072607260726,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0.272727272727273,0
"ldantlflad",1,4.94213421342134,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"Latar",0,9.23811881188119,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"saparata",0,7.27421027817067,8,4,4,0.5,0.5,1,0,0,0,0,0,8,0,1,0,0,0,0,0.5,0
"fraaitrada",1,4.47224055738907,10,5,5,0.5,0.5,1,0,0,0,0,0,10,0,1,0,0,0,0,0.4,0
"althar",1,9.67960396039604,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"AJSlfw",0,0.403564356435644,6,1,5,0.166666666666667,0.833333333333333,0.2,0,0,0,0,3,3,0.5,0.5,0,0,0,0,0,0
"facllltates",1,6.89221122112211,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0.272727272727273,0,0,0,0.272727272727273,0
"replaced",0,7.03111739745403,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"presslng",1,7.52362093352192,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"fever",0,6.6529702970297,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"Involved",0,5.8032060348892,8,3,5,0.375,0.625,0.6,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Unllke",1,1.88844884488449,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"predecessor",0,9.20772277227723,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,0,11,0,1,0,0,0,0,0.272727272727273,0
"schematlcally",1,6.55874587458746,13,3,10,0.230769230769231,0.769230769230769,0.3,0,0,0,0,0,13,0,1,0,0,0,0,0.230769230769231,0
"page",0,2.998899889989,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"shortly",0,4.22761276127613,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"pick",0,2.69526952695269,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"redundancy",0,7.71191785845251,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"needless",0,6.93955681282414,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"dlverslty",1,3.88754125412541,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"complexlty",1,3.58635863586359,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"consolldate",1,8.05980198019802,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"momentum",0,6.43979255068364,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"constant",0,12.1284299858557,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Inltlated",1,8.2740099009901,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"Visible",1,4.37711771177118,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"equally",0,3.37392739273927,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"scenes",0,8.37452145214521,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"catastrophe",0,8.50244224422442,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"named",0,6.81402640264026,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"coordlnator",1,6.92976897689769,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,0,11,0,1,0,0,0,0,0.272727272727273,0
"llnk",1,1.64928492849285,4,0,4,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"workshops",0,2.84719471947195,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"Includlng",1,4.42145214521452,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"slldetape",1,4.35016501650165,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"Videotapes",1,5.15562889622296,10,5,5,0.5,0.5,1,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"brochures",0,6.46938943894389,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"flghters",1,4.94417727487034,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"monthly",0,9.76974697469747,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"newsletter",0,6.08008800880088,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"mllestone",1,9.02318481848185,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"credlblllty",1,4.40587458745875,11,1,10,0.0909090909090909,0.909090909090909,0.1,0,0,0,0,0,11,0,1,0.272727272727273,0,1,0,0.363636363636364,0
"rewrltten",1,6.61427392739274,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"Statlstlcs",1,6.08155482214888,10,1,9,0.1,0.9,0.111111111111111,0,0,0,0,1,9,0.1,0.9,0,0,1,0,0.3,0
"Illness",0,5.73960396039604,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"contactlng",1,7.68434176751008,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"ms",1,0.794719471947195,2,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"recalled",0,8.85855728429986,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"deflclency",1,4.28294829482948,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"closure",0,5.31210121012101,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"collectlvely",1,4.71209120912091,12,3,9,0.25,0.75,0.333333333333333,0,0,0,0,0,12,0,1,0,0,0,0,0.333333333333333,0
"procedure",0,7.13283828382838,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"prlnclple",1,2.74620462046205,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,0,9,0,1,0,0,1,0,0.333333333333333,0
"Orders",0,8.01623762376238,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"conform",0,8.1008800880088,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"pressure",0,9.73682225365394,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"precludlng",1,4.85053171983865,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"asslsted",1,7.58698727015559,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"recommendlng",1,7.75283528352835,12,3,9,0.25,0.75,0.333333333333333,0,0,0,0,0,12,0,1,0,0,0,0,0,0
"Victimsf",0,5.21527581329561,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"demonstratlon",1,8.64521452145214,13,4,9,0.307692307692308,0.692307692307692,0.444444444444444,0,0,0,0,0,13,0,1,0,0,0,0,0,0
"cal",0,7.87458745874588,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"scrutlnlzed",1,2.00336633663366,11,2,9,0.181818181818182,0.818181818181818,0.222222222222222,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"blotechnology",1,3.81771177117712,13,4,9,0.307692307692308,0.692307692307692,0.444444444444444,0,0,0,0,0,13,0,1,0,0,0,0,0.230769230769231,0
"rejolned",1,5.18000942951438,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"supposed",0,4.98340405469118,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"mandatory",0,9.51683168316832,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"body",0,0.975577557755776,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"contlnDE",1,8.91862329090052,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,2,6,0.25,0.75,0,0,0,0,0,0
"battle",0,5.55696369636964,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"struggle",0,3.65827439886846,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"however<U+201C>",1,2.5508800880088,15,4,5,0.266666666666667,0.333333333333333,0.8,3,0.2,3,0.2,2,7,0.133333333333333,0.466666666666667,0,0,0,1,0,0.666666666666667
"drlvlng",1,1.69372937293729,7,0,7,0,1,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0
"nurtured",0,6.16397925506836,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"traumatlc",1,4.70354785478548,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"blrthlng",1,5.36784535596417,8,0,8,0,1,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0
"eyes",0,5.52299229922992,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"hallmarks",0,4.69117161716172,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"ed",0,10.7511551155116,2,1,1,0.5,0.5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"cure",0,7.23674367436744,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"unattended",0,9.55548221488815,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"dlstant",1,8.70814081408141,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"glad",0,3.02442244224422,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"answer",0,8.04514851485149,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"Request",0,7.97304730473047,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Approxlmately",1,5.11485148514851,13,4,9,0.307692307692308,0.692307692307692,0.444444444444444,0,0,0,0,1,12,0.0769230769230769,0.923076923076923,0,0,0,0,0,0
"Jerseys",0,4.8970297029703,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Valued",1,4.95590759075908,6,3,3,0.5,0.5,1,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"employs",0,2.54829482948295,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"Cllmate",1,6.78272827282728,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Catastrophe",0,8.50244224422442,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0,0
"Cleanup",0,5.63861386138614,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Responslblllty",1,6.20502665651181,14,2,12,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,1,13,0.0714285714285714,0.928571428571429,0.214285714285714,0,1,0,0.285714285714286,0
"ECRA",0,5.61870187018702,4,2,2,0.5,0.5,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0
"CICs",0,3.41540154015402,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,3,1,0.75,0.25,0,0,0,0,0,0
"remanded",0,10.5715228665724,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"upheld",0,5.33359735973597,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"preempted",0,7.82508250825082,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"answered",0,9.66459217350307,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"pretrlal",1,7.35181518151815,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"offlclally",1,3.82478914558122,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0.4,0
"acutely",0,4.69372937293729,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"proflles",1,6.88665723715229,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"descrlbes",1,5.83630363036304,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"coordlnators",1,6.63042304230423,12,4,8,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,12,0,1,0,0,0,0,0.25,0
"cooperatlvely",1,5.86056105610561,13,5,8,0.384615384615385,0.615384615384615,0.625,0,0,0,0,0,13,0,1,0,0,0,0,0,0
"flrms",1,0.977887788778878,5,0,5,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"check",0,7.99438943894389,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"data",1,8.9993399339934,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"presentatlons",1,10.4943344334433,13,4,9,0.307692307692308,0.692307692307692,0.444444444444444,0,0,0,0,0,13,0,1,0,0,0,0,0,0
"Dlstrlbutors",1,4.59453945394539,12,2,10,0.166666666666667,0.833333333333333,0.2,0,0,0,0,1,11,0.0833333333333333,0.916666666666667,0,0,1,0,0,0
"Speclaltles",1,5.48376237623762,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.272727272727273,0
"Paint",0,9.77887788778878,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Coatlngs",1,5.22564827911363,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Townshlps",1,2.69917491749175,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,1,0,0,0
"Aspects",0,5.41452145214522,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"applicatlons",1,6.10609060906091,12,4,8,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,12,0,1,0,0,0,0,0,0
"Latln",1,5.46287128712871,5,1,4,0.2,0.8,0.25,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"Outreach",0,6.83281471004243,8,4,4,0.5,0.5,1,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Dhlo",1,1.23366336633663,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"preparedness",0,8.5988598859886,12,4,8,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,12,0,1,0,0,0,0,0.25,0
"antlclpatlon",1,6.82664266426643,12,3,9,0.25,0.75,0.333333333333333,0,0,0,0,0,12,0,1,0,0,1,0,0.25,0
"edltorlals",1,5.89020902090209,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"annlversary",1,5.8996699669967,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"Advocacy",0,2.6007543611504,8,3,5,0.375,0.625,0.6,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Rage",0,3.93993399339934,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"shipper",0,4.46171617161716,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"emerged",0,7.29262926292629,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0.428571428571429,0
"Assessments",0,8.23353135313531,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.454545454545455,0
"DDTS",1,2.88624862486249,4,0,4,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
"equipped",0,2.75643564356436,8,4,4,0.5,0.5,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"tralned",1,6.48525852585259,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"works",0,3.66716171617162,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"shlpment",1,5.51117397454031,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"cap",0,3.67524752475247,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"ports",0,6.67112211221122,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"double",0,3.37663366336634,6,3,3,0.5,0.5,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"cargo",0,4.08729372937294,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"unloaded",0,4.25431400282885,8,4,4,0.5,0.5,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"reloaded",0,6.76511079679396,8,4,4,0.5,0.5,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"onto",0,14.0836083608361,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"harbor",0,5.61056105610561,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"Conrall",1,8.6004400440044,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Acqulsltlon",1,3.63551155115512,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.272727272727273,0
"Morgan",0,6.39709570957096,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Stanley",0,7.2003300330033,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Norfolk",0,3.93190319031903,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Rallroad",1,5.1983969825554,8,3,5,0.375,0.625,0.6,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"unacceptable",0,3.92955295529553,12,5,7,0.416666666666667,0.583333333333333,0.714285714285714,0,0,0,0,0,12,0,1,0,0,0,0,0,0
"Shipping",0,5.03790664780764,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"parcel",0,4.85887788778878,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"tankers",0,7.23817381738174,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"antltrust",1,6.80965346534653,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"deslgnate",1,7.31443894389439,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"Cassibyicase",1,5.22316231623162,12,5,7,0.416666666666667,0.583333333333333,0.714285714285714,0,0,0,0,1,11,0.0833333333333333,0.916666666666667,0,0,0,0,0.25,0
"ocean",0,7.78993399339934,5,3,2,0.6,0.4,1.5,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"Hamburg",0,2.74411441144114,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"am",1,2.62442244224422,2,1,1,0.5,0.5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"packlngs",1,2.57406883545497,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,0,8,0,1,0,0,1,0,0,0
"packaglngs",1,2.25698569856986,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"short",0,5.49141914191419,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"acute",0,5.26188118811881,5,3,2,0.6,0.4,1.5,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"determlnatlon",1,7.39180418041804,13,4,9,0.307692307692308,0.692307692307692,0.444444444444444,0,0,0,0,0,13,0,1,0,0,0,0,0,0
"feaslblllty",1,3.44693069306931,11,2,9,0.181818181818182,0.818181818181818,0.222222222222222,0,0,0,0,0,11,0,1,0.272727272727273,0,1,0,0.363636363636364,0
"shipping",0,5.03790664780764,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Commlsslons",1,5.59821782178218,11,2,9,0.181818181818182,0.818181818181818,0.222222222222222,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,1,0,0.272727272727273,0
"Mldtec",1,5.26772277227723,6,1,5,0.166666666666667,0.833333333333333,0.2,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Case",0,7.1947194719472,4,2,2,0.5,0.5,1,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"reopened",0,7.93116454502593,8,4,4,0.5,0.5,1,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"Reclprocal",1,6.77660432709938,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"Sultchlng",1,2.85511551155116,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,1,0,0,0
"arrangements",0,7.94983498349835,12,4,8,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,12,0,1,0,0,0,0,0,0
"competlng",1,4.75379537953795,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"rallroad",1,5.1983969825554,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
